#SampleID,BarcodeSequence,LinkerPrimerSequence,Location,Sampling_date,Loc_plot_ID,rep-by-loc,Soil_Zone,genotype,crop,Herbicide_History,Glyphosphate_Treatment,system,System-loc,,Sample,I,D,year,ITS_seq_plate,ITS-date,16s_seq_plate,16s-date,original well-plate,,Year,Site,Plate#,Run#,Original Well,q,PCR Well,original well,Well Type,Replicate,Threshold (dRn),Ct (dRn),Quantity (picograms),RSq (dRn),Slope (dRn),Correction
207.S15,,,Beltsville,pre,109,,bulk,RR,corn,none,spray,,Org_6,,Plate1,B,3,2014,258,6/9/16,207,1/7/16,B3-Plate1,,2014,Beltsville,Plate1,Run1,B3,B,3,B3,Unknown,30,1.006,18.82,8.14,0.991,-3.804,1.633255003
207.S16,,,Beltsville,pre,113,,rhizosphere,RR,soy,none,no_spray,,Org_3,,Plate1,B,4,2014,258,6/9/16,207,1/7/16,B4-Plate1,,2014,Beltsville,Plate1,Run1,B4,B,4,B4,Unknown,38,1.006,18.99,7.33,0.991,-3.804,1.470732085
207.S17,,,Beltsville,pre,115,,bulk,RR,corn,none,no_spray,,Org_3,,Plate1,B,5,2014,258,6/9/16,207,1/7/16,B5-Plate1,,2014,Beltsville,Plate1,Run1,B5,B,5,B5,Unknown,46,1.006,18.84,8.05,0.991,-3.804,1.615196901
207.S18,,,Beltsville,pre,116,,bulk,RR,corn,15yrs,spray,,CT-MD,,Plate1,B,6,2014,258,6/9/16,207,1/7/16,B6-Plate1,,2014,Beltsville,Plate1,Run1,B6,B,6,B6,Unknown,54,1.006,18.9,7.74,0.991,-3.804,1.552996772
207.S19,,,Beltsville,pre,205,,rhizosphere,RR,corn,none,no_spray,,Org_6,,Plate1,B,7,2014,258,6/9/16,207,1/7/16,B7-Plate1,,2014,Beltsville,Plate1,Run2,B7,B,1,B7,Unknown,14,0.9993,19.31,6.37,0.989,-3.867,1.278112331
207.S20,,,Beltsville,pre,206,,bulk,RR,soy,none,no_spray,,Org_6,,Plate1,B,8,2014,258,6/9/16,207,1/7/16,B8-Plate1,,2014,Beltsville,Plate1,Run2,B8,B,2,B8,Unknown,22,0.9993,18.7,9.19,0.989,-3.867,1.84393286
207.S21,,,Beltsville,pre,209,,bulk,RR,corn,none,spray,,Org_3,,Plate1,B,9,2014,258,6/9/16,207,1/7/16,B9-Plate1,,2014,Beltsville,Plate1,Run2,B9,B,3,B9,Unknown,30,0.9993,19.33,6.3,0.989,-3.867,1.26406714
207.S25,,,Beltsville,pre,101,,bulk,Non_RR,soy,15yrs,no_spray,,CT-MD,,Plate1,C,1,2014,258,6/9/16,207,1/7/16,C1-Plate1,,2014,Beltsville,Plate1,Run1,C1,C,1,C1,Unknown,15,1.006,19.15,6.67,0.991,-3.804,1.338306004
207.S34,,,Beltsville,pre,213,,bulk,Non_RR,soy,15yrs,no_spray,,CT-MD,,Plate1,C,10,2014,258,6/9/16,207,1/7/16,C10-Plate1,,2014,Beltsville,Plate1,Run2,C10,C,4,C10,Unknown,39,0.9993,19.67,5.15,0.989,-3.867,1.033324726
207.S35,,,Beltsville,pre,214,,rhizosphere,RR,corn,15yrs,spray,,CT-MD,,Plate1,C,11,2014,258,6/9/16,207,1/7/16,C11-Plate1,,2014,Beltsville,Plate1,Run2,C11,C,5,C11,Unknown,47,0.9993,19.02,7.57,0.989,-3.867,1.518887024
207.S36,,,Beltsville,pre,216,,rhizosphere,Non_RR,soy,15yrs,no_spray,,NT-MD,,Plate1,C,12,2014,258,6/9/16,207,1/7/16,C12-Plate1,,2014,Beltsville,Plate1,Run2,C12,C,6,C12,Unknown,55,0.9993,19.25,6.62,0.989,-3.867,1.328273725
207.S26,,,Beltsville,pre,103,,rhizosphere,RR,soy,15yrs,spray,,NT-MD,,Plate1,C,2,2014,258,6/9/16,207,1/7/16,C2-Plate1,,2014,Beltsville,Plate1,Run1,C2,C,2,C2,Unknown,23,1.006,19.3,6.08,0.991,-3.804,1.219925113
207.S27,,,Beltsville,pre,110,,rhizosphere,Non_RR,soy,none,no_spray,,Org_6,,Plate1,C,3,2014,258,6/9/16,207,1/7/16,C3-Plate1,,2014,Beltsville,Plate1,Run1,C3,C,3,C3,Unknown,31,1.006,18.58,9.41,0.991,-3.804,1.888074887
207.S28,,,Beltsville,pre,113,,bulk,Non_RR,soy,none,no_spray,,Org_3,,Plate1,C,4,2014,258,6/9/16,207,1/7/16,C4-Plate1,,2014,Beltsville,Plate1,Run1,C4,C,4,C4,Unknown,39,1.006,18.64,9.08,0.991,-3.804,1.821861847
207.S29,,,Beltsville,pre,115,,rhizosphere,RR,corn,none,spray,,Org_3,,Plate1,C,5,2014,258,6/9/16,207,1/7/16,C5-Plate1,,2014,Beltsville,Plate1,Run1,C5,C,5,C5,Unknown,47,1.006,18.85,7.99,0.991,-3.804,1.603158167
207.S30,,,Beltsville,pre,117,,rhizosphere,Non_RR,corn,15yrs,no_spray,,NT-MD,,Plate1,C,6,2014,258,6/9/16,207,1/7/16,C6-Plate1,,2014,Beltsville,Plate1,Run1,C6,C,6,C6,Unknown,55,1.006,18.82,8.15,0.991,-3.804,1.635261459
207.S31,,,Beltsville,pre,205,,bulk,Non_RR,corn,none,no_spray,,Org_6,,Plate1,C,7,2014,258,6/9/16,207,1/7/16,C7-Plate1,,2014,Beltsville,Plate1,Run2,C7,C,1,C7,Unknown,15,0.9993,18.88,8.22,0.989,-3.867,1.64930665
207.S32,,,Beltsville,pre,206,,rhizosphere,RR,soy,none,spray,,Org_6,,Plate1,C,8,2014,258,6/9/16,207,1/7/16,C8-Plate1,,2014,Beltsville,Plate1,Run2,C8,C,2,C8,Unknown,23,0.9993,19.82,4.71,0.989,-3.867,0.945040672
207.S33,,,Beltsville,pre,211,,rhizosphere,Non_RR,soy,none,no_spray,,Org_3,,Plate1,C,9,2014,258,6/9/16,207,1/7/16,C9-Plate1,,2014,Beltsville,Plate1,Run2,C9,C,3,C9,Unknown,31,0.9993,19.27,6.51,0.989,-3.867,1.306202712
207.S37,,,Beltsville,pre,101,,bulk,RR,soy,15yrs,no_spray,,CT-MD,,Plate1,D,1,2014,258,6/9/16,207,1/7/16,D1-Plate1,,2014,Beltsville,Plate1,Run1,D1,D,1,D1,Unknown,16,1.006,19.71,4.76,0.991,-3.804,0.95507295
207.S46,,,Beltsville,pre,213,,bulk,RR,soy,15yrs,no_spray,,CT-MD,,Plate1,D,10,2014,258,6/9/16,207,1/7/16,D10-Plate1,,2014,Beltsville,Plate1,Run2,D10,D,4,D10,Unknown,40,0.9993,19.38,6.12,0.989,-3.867,1.227950936
207.S47,,,Beltsville,pre,214,,bulk,RR,corn,15yrs,spray,,CT-MD,,Plate1,D,11,2014,258,6/9/16,207,1/7/16,D11-Plate1,,2014,Beltsville,Plate1,Run2,D11,D,5,D11,Unknown,48,0.9993,18.97,7.82,0.989,-3.867,1.569048419
207.S48,,,Beltsville,pre,216,,rhizosphere,RR,soy,15yrs,no_spray,,NT-MD,,Plate1,D,12,2014,258,6/9/16,207,1/7/16,D12-Plate1,,2014,Beltsville,Plate1,Run2,D12,D,6,D12,Unknown,56,0.9993,19.61,5.33,0.989,-3.867,1.06944093
207.S38,,,Beltsville,pre,103,,bulk,RR,soy,15yrs,spray,,NT-MD,,Plate1,D,2,2014,258,6/9/16,207,1/7/16,D2-Plate1,,2014,Beltsville,Plate1,Run1,D2,D,2,D2,Unknown,24,1.006,19.21,6.44,0.991,-3.804,1.292157521
207.S39,,,Beltsville,pre,110,,rhizosphere,RR,soy,none,no_spray,,Org_6,,Plate1,D,3,2014,258,6/9/16,207,1/7/16,D3-Plate1,,2014,Beltsville,Plate1,Run1,D3,D,3,D3,Unknown,32,1.006,19,7.3,0.991,-3.804,1.464712718
207.S40,,,Beltsville,pre,113,,bulk,RR,soy,none,no_spray,,Org_3,,Plate1,D,4,2014,258,6/9/16,207,1/7/16,D4-Plate1,,2014,Beltsville,Plate1,Run1,D4,D,4,D4,Unknown,40,1.006,18.63,9.11,0.991,-3.804,1.827881214
207.S41,,,Beltsville,pre,115,,bulk,RR,corn,none,spray,,Org_3,,Plate1,D,5,2014,258,6/9/16,207,1/7/16,D5-Plate1,,2014,Beltsville,Plate1,Run1,D5,D,5,D5,Unknown,48,1.006,18.55,9.58,0.991,-3.804,1.922184636
207.S42,,,Beltsville,pre,117,,rhizosphere,RR,corn,15yrs,no_spray,,NT-MD,,Plate1,D,6,2014,258,6/9/16,207,1/7/16,D6-Plate1,,2014,Beltsville,Plate1,Run1,D6,D,6,D6,Unknown,56,1.006,19.21,6.41,0.991,-3.804,1.286138154
207.S43,,,Beltsville,pre,205,,bulk,RR,corn,none,no_spray,,Org_6,,Plate1,D,7,2014,258,6/9/16,207,1/7/16,D7-Plate1,,2014,Beltsville,Plate1,Run2,D7,D,1,D7,Unknown,16,0.9993,18.92,8.01,0.989,-3.867,1.607171078
207.S44,,,Beltsville,pre,206,,bulk,RR,soy,none,spray,,Org_6,,Plate1,D,8,2014,258,6/9/16,207,1/7/16,D8-Plate1,,2014,Beltsville,Plate1,Run2,D8,D,2,D8,Unknown,24,0.9993,19,7.68,0.989,-3.867,1.540958038
207.S45,,,Beltsville,pre,211,,rhizosphere,RR,soy,none,no_spray,,Org_3,,Plate1,D,9,2014,258,6/9/16,207,1/7/16,D9-Plate1,,2014,Beltsville,Plate1,Run2,D9,D,3,D9,Unknown,32,0.9993,18.84,8.42,0.989,-3.867,1.689435765
207.S49,,,Beltsville,pre,101,,rhizosphere,RR,soy,15yrs,spray,,CT-MD,,Plate1,E,1,2014,258,6/9/16,207,1/7/16,E1-Plate1,,2014,Beltsville,Plate1,Run1,E1,E,1,E1,Unknown,17,1.006,18.97,7.44,0.991,-3.804,1.492803099
207.S58,,,Beltsville,pre,213,,rhizosphere,RR,soy,15yrs,spray,,CT-MD,,Plate1,E,10,2014,258,6/9/16,207,1/7/16,E10-Plate1,,2014,Beltsville,Plate1,Run2,E10,E,4,E10,Unknown,41,0.9993,19.4,6.02,0.989,-3.867,1.207886378
207.S59,,,Beltsville,pre,215,,rhizosphere,Non_RR,corn,15yrs,no_spray,,NT-MD,,Plate1,E,11,2014,258,6/9/16,207,1/7/16,E11-Plate1,,2014,Beltsville,Plate1,Run2,E11,E,5,E11,Unknown,49,0.9993,19.27,6.53,0.989,-3.867,1.310215623
207.S60,,,Beltsville,pre,216,,bulk,Non_RR,soy,15yrs,no_spray,,NT-MD,,Plate1,E,12,2014,258,6/9/16,207,1/7/16,E12-Plate1,,2014,Beltsville,Plate1,Run2,E12,E,6,E12,Unknown,57,0.9993,19.33,6.3,0.989,-3.867,1.26406714
207.S50,,,Beltsville,pre,109,,rhizosphere,Non_RR,corn,none,no_spray,,Org_6,,Plate1,E,2,2014,258,6/9/16,207,1/7/16,E2-Plate1,,2014,Beltsville,Plate1,Run1,E2,E,2,E2,Unknown,25,1.006,19.08,6.94,0.991,-3.804,1.39248031
207.S51,,,Beltsville,pre,110,,bulk,Non_RR,soy,none,no_spray,,Org_6,,Plate1,E,3,2014,258,6/9/16,207,1/7/16,E3-Plate1,,2014,Beltsville,Plate1,Run1,E3,E,3,E3,Unknown,33,1.006,18.62,9.19,0.991,-3.804,1.84393286
207.S52,,,Beltsville,pre,113,,rhizosphere,RR,soy,none,spray,,Org_3,,Plate1,E,4,2014,258,6/9/16,207,1/7/16,E4-Plate1,,2014,Beltsville,Plate1,Run1,E4,E,4,E4,Unknown,41,1.006,18.78,8.34,0.991,-3.804,1.673384119
207.S53,,,Beltsville,pre,116,,rhizosphere,Non_RR,corn,15yrs,no_spray,,CT-MD,,Plate1,E,5,2014,258,6/9/16,207,1/7/16,E5-Plate1,,2014,Beltsville,Plate1,Run1,E5,E,5,E5,Unknown,49,1.006,18.79,8.28,0.991,-3.804,1.661345384
207.S54,,,Beltsville,pre,117,,bulk,Non_RR,corn,15yrs,no_spray,,NT-MD,,Plate1,E,6,2014,258,6/9/16,207,1/7/16,E6-Plate1,,2014,Beltsville,Plate1,Run1,E6,E,6,E6,Unknown,57,1.006,19.28,6.18,0.991,-3.804,1.239989671
207.S55,,,Beltsville,pre,205,,rhizosphere,RR,corn,none,spray,,Org_6,,Plate1,E,7,2014,258,6/9/16,207,1/7/16,E7-Plate1,,2014,Beltsville,Plate1,Run2,E7,E,1,E7,Unknown,17,0.9993,18.78,8.72,0.989,-3.867,1.749629439
207.S56,,,Beltsville,pre,209,,rhizosphere,Non_RR,corn,none,no_spray,,Org_3,,Plate1,E,8,2014,258,6/9/16,207,1/7/16,E8-Plate1,,2014,Beltsville,Plate1,Run2,E8,E,2,E8,Unknown,25,0.9993,19.27,6.53,0.989,-3.867,1.310215623
207.S57,,,Beltsville,pre,211,,bulk,Non_RR,soy,none,no_spray,,Org_3,,Plate1,E,9,2014,258,6/9/16,207,1/7/16,E9-Plate1,,2014,Beltsville,Plate1,Run2,E9,E,3,E9,Unknown,33,0.9993,18.8,8.63,0.989,-3.867,1.731571337
207.S61,,,Beltsville,pre,101,,bulk,RR,soy,15yrs,spray,,CT-MD,,Plate1,F,1,2014,258,6/9/16,207,1/7/16,F1-Plate1,,2014,Beltsville,Plate1,Run1,F1,F,1,F1,Unknown,18,1.006,19.38,5.8,0.991,-3.804,1.163744351
207.S70,,,Beltsville,pre,213,,bulk,RR,soy,15yrs,spray,,CT-MD,,Plate1,F,10,2014,258,6/9/16,207,1/7/16,F10-Plate1,,2014,Beltsville,Plate1,Run2,F10,F,4,F10,Unknown,42,0.9993,19.31,6.38,0.989,-3.867,1.280118786
207.S71,,,Beltsville,pre,215,,rhizosphere,RR,corn,15yrs,no_spray,,NT-MD,,Plate1,F,11,2014,258,6/9/16,207,1/7/16,F11-Plate1,,2014,Beltsville,Plate1,Run2,F11,F,5,F11,Unknown,50,0.9993,18.96,7.83,0.989,-3.867,1.571054874
207.S72,,,Beltsville,pre,216,,bulk,RR,soy,15yrs,no_spray,,NT-MD,,Plate1,F,12,2014,258,6/9/16,207,1/7/16,F12-Plate1,,2014,Beltsville,Plate1,Run2,F12,F,6,F12,Unknown,58,0.9993,19.11,7.19,0.989,-3.867,1.442641705
207.S62,,,Beltsville,pre,109,,rhizosphere,RR,corn,none,no_spray,,Org_6,,Plate1,F,2,2014,258,6/9/16,207,1/7/16,F2-Plate1,,2014,Beltsville,Plate1,Run1,F2,F,2,F2,Unknown,26,1.006,19.04,7.1,0.991,-3.804,1.424583603
207.S63,,,Beltsville,pre,110,,bulk,RR,soy,none,no_spray,,Org_6,,Plate1,F,3,2014,258,6/9/16,207,1/7/16,F3-Plate1,,2014,Beltsville,Plate1,Run1,F3,F,3,F3,Unknown,34,1.006,18.54,9.66,0.991,-3.804,1.938236282
207.S64,,,Beltsville,pre,113,,bulk,RR,soy,none,spray,,Org_3,,Plate1,F,4,2014,258,6/9/16,207,1/7/16,F4-Plate1,,2014,Beltsville,Plate1,Run1,F4,F,4,F4,Unknown,42,1.006,18.85,7.99,0.991,-3.804,1.603158167
207.S65,,,Beltsville,pre,116,,rhizosphere,RR,corn,15yrs,no_spray,,CT-MD,,Plate1,F,5,2014,258,6/9/16,207,1/7/16,F5-Plate1,,2014,Beltsville,Plate1,Run1,F5,F,5,F5,Unknown,50,1.006,18.72,8.66,0.991,-3.804,1.737590704
207.S66,,,Beltsville,pre,117,,bulk,RR,corn,15yrs,no_spray,,NT-MD,,Plate1,F,6,2014,258,6/9/16,207,1/7/16,F6-Plate1,,2014,Beltsville,Plate1,Run1,F6,F,6,F6,Unknown,58,1.006,18.78,8.32,0.991,-3.804,1.669371207
207.S67,,,Beltsville,pre,205,,bulk,RR,corn,none,spray,,Org_6,,Plate1,F,7,2014,258,6/9/16,207,1/7/16,F7-Plate1,,2014,Beltsville,Plate1,Run2,F7,F,1,F7,Unknown,18,0.9993,18.84,8.42,0.989,-3.867,1.689435765
207.S68,,,Beltsville,pre,209,,rhizosphere,RR,corn,none,no_spray,,Org_3,,Plate1,F,8,2014,258,6/9/16,207,1/7/16,F8-Plate1,,2014,Beltsville,Plate1,Run2,F8,F,2,F8,Unknown,26,0.9993,19.14,7.05,0.989,-3.867,1.414551324
207.S69,,,Beltsville,pre,211,,bulk,RR,soy,none,no_spray,,Org_3,,Plate1,F,9,2014,258,6/9/16,207,1/7/16,F9-Plate1,,2014,Beltsville,Plate1,Run2,F9,F,3,F9,Unknown,34,0.9993,18.97,7.8,0.989,-3.867,1.565035507
207.S73,,,Beltsville,pre,103,,rhizosphere,Non_RR,soy,15yrs,no_spray,,NT-MD,,Plate1,G,1,2014,258,6/9/16,207,1/7/16,G1-Plate1,,2014,Beltsville,Plate1,Run1,G1,G,1,G1,Unknown,19,1.006,19.05,7.08,0.991,-3.804,1.420570691
207.S82,,,Beltsville,pre,214,,rhizosphere,Non_RR,corn,15yrs,no_spray,,CT-MD,,Plate1,G,10,2014,258,6/9/16,207,1/7/16,G10-Plate1,,2014,Beltsville,Plate1,Run2,G10,G,4,G10,Unknown,43,0.9993,18.63,9.56,0.989,-3.867,1.918171724
207.S83,,,Beltsville,pre,215,,bulk,Non_RR,corn,15yrs,no_spray,,NT-MD,,Plate1,G,11,2014,258,6/9/16,207,1/7/16,G11-Plate1,,2014,Beltsville,Plate1,Run2,G11,G,5,G11,Unknown,51,0.9993,19,7.66,0.989,-3.867,1.536945126
207.S84,,,Beltsville,pre,216,,rhizosphere,RR,soy,15yrs,spray,,NT-MD,,Plate1,G,12,2014,258,6/9/16,207,1/7/16,G12-Plate1,,2014,Beltsville,Plate1,Run2,G12,G,6,G12,Unknown,59,0.9993,18.97,7.78,0.989,-3.867,1.561022595
207.S74,,,Beltsville,pre,109,,bulk,Non_RR,corn,none,no_spray,,Org_6,,Plate1,G,2,2014,258,6/9/16,207,1/7/16,G2-Plate1,,2014,Beltsville,Plate1,Run1,G2,G,2,G2,Unknown,27,1.006,18.68,8.87,0.991,-3.804,1.779726275
207.S75,,,Beltsville,pre,110,,rhizosphere,RR,soy,none,spray,,Org_6,,Plate1,G,3,2014,258,6/9/16,207,1/7/16,G3-Plate1,,2014,Beltsville,Plate1,Run1,G3,G,3,G3,Unknown,35,1.006,19.21,6.42,0.991,-3.804,1.28814461
207.S76,,,Beltsville,pre,115,,rhizosphere,Non_RR,corn,none,no_spray,,Org_3,,Plate1,G,4,2014,258,6/9/16,207,1/7/16,G4-Plate1,,2014,Beltsville,Plate1,Run1,G4,G,4,G4,Unknown,43,1.006,19.36,5.86,0.991,-3.804,1.175783086
207.S77,,,Beltsville,pre,116,,bulk,Non_RR,corn,15yrs,no_spray,,CT-MD,,Plate1,G,5,2014,258,6/9/16,207,1/7/16,G5-Plate1,,2014,Beltsville,Plate1,Run1,G5,G,5,G5,Unknown,51,1.006,18.62,9.16,0.991,-3.804,1.837913493
207.S78,,,Beltsville,pre,117,,rhizosphere,RR,corn,15yrs,spray,,NT-MD,,Plate1,G,6,2014,258,6/9/16,207,1/7/16,G6-Plate1,,2014,Beltsville,Plate1,Run1,G6,G,6,G6,Unknown,59,1.006,18.78,8.33,0.991,-3.804,1.671377663
207.S79,,,Beltsville,pre,206,,rhizosphere,Non_RR,soy,none,no_spray,,Org_6,,Plate1,G,7,2014,258,6/9/16,207,1/7/16,G7-Plate1,,2014,Beltsville,Plate1,Run2,G7,G,1,G7,Unknown,19,0.9993,19.05,7.45,0.989,-3.867,1.494809555
207.S80,,,Beltsville,pre,209,,bulk,Non_RR,corn,none,no_spray,,Org_3,,Plate1,G,8,2014,258,6/9/16,207,1/7/16,G8-Plate1,,2014,Beltsville,Plate1,Run2,G8,G,2,G8,Unknown,27,0.9993,19.29,6.46,0.989,-3.867,1.296170433
207.S81,,,Beltsville,pre,211,,rhizosphere,RR,soy,none,spray,,Org_3,,Plate1,G,9,2014,258,6/9/16,207,1/7/16,G9-Plate1,,2014,Beltsville,Plate1,Run2,G9,G,3,G9,Unknown,35,0.9993,18.51,10.23,0.989,-3.867,2.052604261
207.S85,,,Beltsville,pre,103,,rhizosphere,RR,soy,15yrs,no_spray,,NT-MD,,Plate1,H,1,2014,258,6/9/16,207,1/7/16,H1-Plate1,,2014,Beltsville,Plate1,Run1,H1,H,1,H1,Unknown,20,1.006,19.61,5.03,0.991,-3.804,1.009247256
207.S94,,,Beltsville,pre,214,,rhizosphere,RR,corn,15yrs,no_spray,,CT-MD,,Plate1,H,10,2014,258,6/9/16,207,1/7/16,H10-Plate1,,2014,Beltsville,Plate1,Run2,H10,H,4,H10,Unknown,44,0.9993,18.52,10.22,0.989,-3.867,2.050597805
207.S95,,,Beltsville,pre,215,,bulk,RR,corn,15yrs,no_spray,,NT-MD,,Plate1,H,11,2014,258,6/9/16,207,1/7/16,H11-Plate1,,2014,Beltsville,Plate1,Run2,H11,H,5,H11,Unknown,52,0.9993,18.69,9.24,0.989,-3.867,1.853965139
207.S96,,,Beltsville,pre,216,,bulk,RR,soy,15yrs,spray,,NT-MD,,Plate1,H,12,2014,258,6/9/16,207,1/7/16,H12-Plate1,,2014,Beltsville,Plate1,Run2,H12,H,6,H12,Unknown,60,0.9993,19.42,5.97,0.989,-3.867,1.1978541
207.S86,,,Beltsville,pre,109,,bulk,RR,corn,none,no_spray,,Org_6,,Plate1,H,2,2014,258,6/9/16,207,1/7/16,H2-Plate1,,2014,Beltsville,Plate1,Run1,H2,H,2,H2,Unknown,28,1.006,19.18,6.53,0.991,-3.804,1.310215623
207.S87,,,Beltsville,pre,110,,bulk,RR,soy,none,spray,,Org_6,,Plate1,H,3,2014,258,6/9/16,207,1/7/16,H3-Plate1,,2014,Beltsville,Plate1,Run1,H3,H,3,H3,Unknown,36,1.006,18.93,7.61,0.991,-3.804,1.526912847
207.S88,,,Beltsville,pre,115,,rhizosphere,RR,corn,none,no_spray,,Org_3,,Plate1,H,4,2014,258,6/9/16,207,1/7/16,H4-Plate1,,2014,Beltsville,Plate1,Run1,H4,H,4,H4,Unknown,44,1.006,18.56,9.51,0.991,-3.804,1.908139445
207.S89,,,Beltsville,pre,116,,bulk,RR,corn,15yrs,no_spray,,CT-MD,,Plate1,H,5,2014,258,6/9/16,207,1/7/16,H5-Plate1,,2014,Beltsville,Plate1,Run1,H5,H,5,H5,Unknown,52,1.006,18.72,8.65,0.991,-3.804,1.735584248
207.S90,,,Beltsville,pre,117,,bulk,RR,corn,15yrs,spray,,NT-MD,,Plate1,H,6,2014,258,6/9/16,207,1/7/16,H6-Plate1,,2014,Beltsville,Plate1,Run1,H6,H,6,H6,Unknown,60,1.006,18.57,9.48,0.991,-3.804,1.902120078
207.S91,,,Beltsville,pre,206,,rhizosphere,RR,soy,none,no_spray,,Org_6,,Plate1,H,7,2014,258,6/9/16,207,1/7/16,H7-Plate1,,2014,Beltsville,Plate1,Run2,H7,H,1,H7,Unknown,20,0.9993,19.19,6.83,0.989,-3.867,1.370409297
207.S92,,,Beltsville,pre,209,,bulk,RR,corn,none,no_spray,,Org_3,,Plate1,H,8,2014,258,6/9/16,207,1/7/16,H8-Plate1,,2014,Beltsville,Plate1,Run2,H8,H,2,H8,Unknown,28,0.9993,18.94,7.95,0.989,-3.867,1.595132344
207.S93,,,Beltsville,pre,211,,bulk,RR,soy,none,spray,,Org_3,,Plate1,H,9,2014,258,6/9/16,207,1/7/16,H9-Plate1,,2014,Beltsville,Plate1,Run2,H9,H,3,H9,Unknown,36,0.9993,18.86,8.31,0.989,-3.867,1.667364752
215.S1,,,Beltsville,pre,301,,rhizosphere,Non_RR,corn,none,no_spray,,Org_3,,Plate2,A,1,2014,262,7/1/16,215,2/8/16,A1-Plate2,,2014,Beltsville,Plate2,Run1,A1,A,1,A1,Unknown,13,0.2941,16.98,8.18,0.989,-3.826,1.641280827
215.S10,,,Beltsville,pre,410,,rhizosphere,Non_RR,corn,none,no_spray,,Org_3,,Plate2,A,10,2014,262,7/1/16,215,2/8/16,A10-Plate2,,2014,Beltsville,Plate2,Run2,A10,A,4,A10,Unknown,37,0.3051,16.84,7.29,0.995,-3.589,1.462706262
215.S11,,,Beltsville,pre,411,,bulk,Non_RR,soy,none,no_spray,,Org_3,,Plate2,A,11,2014,262,7/1/16,215,2/8/16,A11-Plate2,,2014,Beltsville,Plate2,Run2,A11,A,5,A11,Unknown,45,0.3051,17.06,6.33,0.995,-3.589,1.270086508
215.S12,,,Beltsville,pre,412,,rhizosphere,RR,corn,none,spray,,Org_6,,Plate2,A,12,2014,262,7/1/16,215,2/8/16,A12-Plate2,,2014,Beltsville,Plate2,Run2,A12,A,6,A12,Unknown,53,0.3051,17.2,5.79,0.995,-3.589,1.161737896
215.S2,,,Beltsville,pre,302,,bulk,Non_RR,soy,none,no_spray,,Org_3,,Plate2,A,2,2014,262,7/1/16,215,2/8/16,A2-Plate2,,2014,Beltsville,Plate2,Run1,A2,A,2,A2,Unknown,21,0.2941,18.09,4.18,0.989,-3.826,0.838698515
215.S3,,,Beltsville,pre,305,,rhizosphere,RR,soy,15yrs,spray,,NT-MD,,Plate2,A,3,2014,262,7/1/16,215,2/8/16,A3-Plate2,,2014,Beltsville,Plate2,Run1,A3,A,3,A3,Unknown,29,0.2941,17.03,7.92,0.989,-3.826,1.589112976
215.S4,,,Beltsville,pre,308,,rhizosphere,Non_RR,soy,none,no_spray,,Org_6,,Plate2,A,4,2014,262,7/1/16,215,2/8/16,A4-Plate2,,2014,Beltsville,Plate2,Run1,A4,A,4,A4,Unknown,37,0.2941,17.24,6.98,0.989,-3.826,1.400506133
215.S5,,,Beltsville,pre,310,,bulk,Non_RR,corn,none,no_spray,,Org_6,,Plate2,A,5,2014,262,7/1/16,215,2/8/16,A5-Plate2,,2014,Beltsville,Plate2,Run1,A5,A,5,A5,Unknown,45,0.2941,17.1,7.62,0.989,-3.826,1.528919303
215.S6,,,Beltsville,pre,313,,rhizosphere,RR,corn,15yrs,spray,,CT-MD,,Plate2,A,6,2014,262,7/1/16,215,2/8/16,A6-Plate2,,2014,Beltsville,Plate2,Run1,A6,A,6,A6,Unknown,53,0.2941,17.09,7.67,0.989,-3.826,1.538951582
215.S7,,,Beltsville,pre,403,,rhizosphere,Non_RR,corn,15yrs,no_spray,,NT-MD,,Plate2,A,7,2014,262,7/1/16,215,2/8/16,A7-Plate2,,2014,Beltsville,Plate2,Run2,A7,A,1,A7,Unknown,13,0.3051,17.38,5.14,0.995,-3.589,1.03131827
215.S8,,,Beltsville,pre,404,,bulk,Non_RR,corn,15yrs,no_spray,,CT-MD,,Plate2,A,8,2014,262,7/1/16,215,2/8/16,A8-Plate2,,2014,Beltsville,Plate2,Run2,A8,A,2,A8,Unknown,21,0.3051,17.49,4.79,0.995,-3.589,0.961092318
215.S9,,,Beltsville,pre,406,,rhizosphere,RR,soy,15yrs,spray,,CT-MD,,Plate2,A,9,2014,262,7/1/16,215,2/8/16,A9-Plate2,,2014,Beltsville,Plate2,Run2,A9,A,3,A9,Unknown,29,0.3051,17.19,5.83,0.995,-3.589,1.169763719
215.S13,,,Beltsville,pre,301,,rhizosphere,RR,corn,none,no_spray,,Org_3,,Plate2,B,1,2014,262,7/1/16,215,2/8/16,B1-Plate2,,2014,Beltsville,Plate2,Run1,B1,B,1,B1,Unknown,14,0.2941,17.07,7.74,0.989,-3.826,1.552996772
215.S22,,,Beltsville,pre,410,,rhizosphere,RR,corn,none,no_spray,,Org_3,,Plate2,B,10,2014,262,7/1/16,215,2/8/16,B10-Plate2,,2014,Beltsville,Plate2,Run2,B10,B,4,B10,Unknown,38,0.3051,17.24,5.65,0.995,-3.589,1.133647515
215.S23,,,Beltsville,pre,411,,bulk,RR,soy,none,no_spray,,Org_3,,Plate2,B,11,2014,262,7/1/16,215,2/8/16,B11-Plate2,,2014,Beltsville,Plate2,Run2,B11,B,5,B11,Unknown,46,0.3051,17.06,6.34,0.995,-3.589,1.272092963
